timestamp,price,distance,exposure,open_positions,equity
2026-03-21 14:50:00,0.09374,100.0,35.0,1,150.0
2026-03-21 14:55:00,0.09364,100.0,35.0,1,149.94399402602943
2026-03-21 15:00:00,0.09376,100.0,35.0,1,150.0112011947941
2026-03-21 15:05:00,0.09377,100.0,35.0,1,150.01680179219116
2026-03-21 15:10:00,0.09374,100.0,35.0,1,150.0
2026-03-21 15:15:00,0.0937,100.0,35.0,1,149.97759761041178
2026-03-21 15:20:00,0.09385,100.0,35.0,1,150.0616065713676
2026-03-21 15:25:00,0.09391,100.0,35.0,1,150.09521015574995
2026-03-21 15:30:00,0.09422,100.0,70.0,2,150.26882867505867
2026-03-21 15:35:00,0.09404,100.0,70.0,2,150.06772074509146
2026-03-21 15:40:00,0.09412,100.0,70.0,2,150.1571020472991
2026-03-21 15:45:00,0.09425,100.0,70.0,2,150.30234666338654
2026-03-21 15:50:00,0.09436,100.0,70.0,2,150.42524595392206
2026-03-21 15:55:00,0.09458,100.0,70.0,2,150.6710445349931
2026-03-21 16:00:00,0.09454,100.0,70.0,2,150.62635388388927
2026-03-21 16:05:00,0.09443,100.0,70.0,2,150.50345459335375
2026-03-21 16:10:00,0.09444,100.0,70.0,2,150.5146272561297
2026-03-21 16:15:00,0.09425,100.0,70.0,2,150.30234666338654
2026-03-21 16:20:00,0.0943,100.0,70.0,2,150.3582099772663
2026-03-21 16:25:00,0.09423,100.0,70.0,2,150.28000133783462
2026-03-21 16:30:00,0.09433,100.0,70.0,2,150.39172796559419
2026-03-21 16:35:00,0.09436,100.0,70.0,2,150.42524595392206
2026-03-21 16:40:00,0.09437,100.0,70.0,2,150.436418616698
2026-03-21 16:45:00,0.09436,100.0,70.0,2,150.42524595392206
2026-03-21 16:50:00,0.09428,100.0,70.0,2,150.33586465171442
2026-03-21 16:55:00,0.09424,100.0,70.0,2,150.2911740006106
2026-03-21 17:00:00,0.09416,100.0,70.0,2,150.20179269840293
2026-03-21 17:05:00,0.09394,1789.7296362846923,105.0,3,149.9559941173319
2026-03-21 17:10:00,0.09389,1769.9158805867298,105.0,3,149.8721874353448
2026-03-21 17:15:00,0.09395,1793.7403134801762,105.0,3,149.97275545372932
2026-03-21 17:20:00,0.09402,1822.2742527472205,105.0,3,150.09008480851125
2026-03-21 17:25:00,0.09402,1822.2742527472205,105.0,3,150.09008480851125
2026-03-21 17:30:00,0.09407,1843.1608486501127,105.0,3,150.1738914904983
