timestamp,price,distance,exposure,open_positions,equity
2026-05-19 19:20:00,0.367,100.0,50.0,1,150.0
2026-05-19 19:25:00,0.3655,14059.848420740755,100.0,2,149.69346049046322
2026-05-19 19:30:00,0.3657,15257.529840734842,100.0,2,149.77537209675077
2026-05-19 19:35:00,0.3646,192.08285455933458,150.0,3,149.32485826216933
2026-05-19 19:40:00,0.3647,192.39720589235213,150.0,3,149.38638455351938
2026-05-19 19:45:00,0.3649,193.02742316887324,150.0,3,149.5094371362194
2026-05-19 19:50:00,0.3636,95.49835784402067,200.0,4,148.70959534866913
2026-05-19 19:55:00,0.3641,96.29490855993117,200.0,4,149.12036211895057
2026-05-19 20:00:00,0.3648,97.41732147247738,200.0,4,149.69543559734464
2026-05-19 20:05:00,0.3655,98.5482704835071,200.0,4,150.27050907573863
2026-05-19 20:10:00,0.3654,98.3861800321212,200.0,4,150.18835572168237
2026-05-19 20:15:00,0.3657,98.87298026915258,200.0,4,150.43481578385126
2026-05-19 20:20:00,0.3643,96.61473257425797,200.0,4,149.28466882706317
2026-05-19 20:25:00,0.3636,95.49835784402067,200.0,4,148.70959534866913
2026-05-19 20:30:00,0.3643,96.61473257425797,200.0,4,149.28466882706317
2026-05-19 20:35:00,0.3646,97.09576527619639,200.0,4,149.53112888923204
2026-05-19 20:40:00,0.3639,95.97577350145593,200.0,4,148.95605541083802
2026-05-19 20:45:00,0.3641,96.29490855993117,200.0,4,149.12036211895057
2026-05-19 20:50:00,0.3642,96.45473430825092,200.0,4,149.2025154730069
2026-05-19 20:55:00,0.3641,96.29490855993117,200.0,4,149.12036211895057
2026-05-19 21:00:00,0.3631,94.70607849319462,200.0,4,148.29882857838768
2026-05-19 21:05:00,0.3616,92.35452780583014,200.0,4,147.06652826754333
2026-05-19 21:10:00,0.3641,96.29490855993117,200.0,4,149.12036211895057
2026-05-19 21:15:00,0.3641,96.29490855993117,200.0,4,149.12036211895057
2026-05-19 21:20:00,0.365,97.73957448394103,200.0,4,149.8597423054572
2026-05-19 21:25:00,0.3651,97.90096300356478,200.0,4,149.94189565951348
2026-05-19 21:30:00,0.3669,100.83616929492571,200.0,4,151.42065603252672
2026-05-19 21:35:00,0.3671,101.16587766883328,200.0,4,151.58496274063927
2026-05-19 21:40:00,0.3667,100.50718204342822,200.0,4,151.25634932441415
2026-05-19 21:45:00,0.3666,100.34295809967261,200.0,4,151.17419597035783
2026-05-19 21:50:00,0.3671,101.16587766883328,200.0,4,151.58496274063927
2026-05-19 21:55:00,0.3644,96.77490363742962,200.0,4,149.36682218111946
2026-05-19 22:00:00,0.3633,95.0224798709033,200.0,4,148.4631352865003
2026-05-19 22:05:00,0.3638,95.81646363535151,200.0,4,148.87390205678173
2026-05-19 22:10:00,0.3647,97.25645641377233,200.0,4,149.61328224328835
2026-05-19 22:15:00,0.365,97.73957448394103,200.0,4,149.8597423054572
2026-05-19 22:20:00,0.3633,95.0224798709033,200.0,4,148.4631352865003
2026-05-19 22:25:00,0.3621,93.13419719306484,200.0,4,147.47729503782477
2026-05-19 22:30:00,0.3641,96.29490855993117,200.0,4,149.12036211895057
2026-05-19 22:35:00,0.3637,95.65732517503356,200.0,4,148.79174870272544
2026-05-19 22:40:00,0.3648,97.41732147247738,200.0,4,149.69543559734464
2026-05-19 22:45:00,0.3643,96.61473257425797,200.0,4,149.28466882706317
2026-05-19 22:50:00,0.3647,97.25645641377233,200.0,4,149.61328224328835
2026-05-19 22:55:00,0.3634,95.18093546695442,200.0,4,148.54528864055658
2026-05-19 23:00:00,0.364,96.13525505042419,200.0,4,149.0382087648943
2026-05-19 23:05:00,0.3649,97.57836073482503,200.0,4,149.7775889514009
2026-05-19 23:10:00,0.3646,97.09576527619639,200.0,4,149.53112888923204
2026-05-19 23:15:00,0.3663,99.85136146508898,200.0,4,150.927735908189
2026-05-19 23:20:00,0.3668,100.6715856768195,200.0,4,151.33850267847043
2026-05-19 23:25:00,0.3675,101.82746728868281,200.0,4,151.91357615686445
2026-05-19 23:30:00,0.3686,103.66191755549845,200.0,4,152.81726305148362
2026-05-19 23:35:00,0.3689,104.16609865349483,200.0,4,153.06372311365251
2026-05-19 23:40:00,0.3685,103.49422841679421,200.0,4,152.73510969742733
2026-05-19 23:45:00,0.3695,105.17950024668083,200.0,4,153.55664323799024
2026-05-19 23:50:00,0.3697,105.51880306307291,200.0,4,153.7209499461028
2026-05-19 23:55:00,0.3686,103.66191755549845,200.0,4,152.81726305148362
2026-05-20 00:00:00,0.3693,104.84095023950972,200.0,4,153.39233652987767
2026-05-20 00:05:00,0.369,104.33453127462755,200.0,4,153.14587646770877
2026-05-20 00:10:00,0.3639,95.97577350145593,200.0,4,148.95605541083802
2026-05-20 00:15:00,0.3657,98.87298026915258,200.0,4,150.43481578385126
