timestamp,open,high,low,close,volume
2026-03-21 22:20:00,39.974,39.978,39.933,39.972,5370.88
2026-03-21 22:25:00,39.972,39.999,39.962,39.974,2875.5
2026-03-21 22:30:00,39.974,40.0,39.945,39.978,6173.31
2026-03-21 22:35:00,39.982,39.999,39.951,39.967,5052.01
2026-03-21 22:40:00,39.967,40.032,39.957,39.981,5909.21
2026-03-21 22:45:00,39.982,40.017,39.907,39.922,22685.54
2026-03-21 22:50:00,39.921,39.923,39.848,39.896,10213.75
2026-03-21 22:55:00,39.897,39.909,39.852,39.852,4076.2
2026-03-21 23:00:00,39.852,39.854,39.8,39.819,20328.1
2026-03-21 23:05:00,39.82,39.836,39.739,39.76,27082.22
2026-03-21 23:10:00,39.761,39.875,39.732,39.741,28755.68
2026-03-21 23:15:00,39.742,39.766,39.702,39.708,16271.11
2026-03-21 23:20:00,39.708,39.737,39.615,39.646,28958.92
2026-03-21 23:25:00,39.646,39.672,39.582,39.619,20917.77
2026-03-21 23:30:00,39.618,39.797,39.61,39.783,38951.59
2026-03-21 23:35:00,39.783,39.813,39.752,39.773,10152.94
2026-03-21 23:40:00,39.772,39.791,39.733,39.769,12369.38
2026-03-21 23:45:00,39.768,39.768,39.319,39.351,156640.29
2026-03-21 23:50:00,39.353,39.496,39.186,39.228,188154.35
2026-03-21 23:55:00,39.227,39.252,38.91,39.135,168691.88
2026-03-22 00:00:00,39.134,39.18,38.68,38.718,153027.93
2026-03-22 00:05:00,38.718,39.368,38.696,39.359,127632.02
2026-03-22 00:10:00,39.359,39.415,39.14,39.255,53071.02
2026-03-22 00:15:00,39.255,39.372,39.212,39.273,48147.47
2026-03-22 00:20:00,39.272,39.333,39.079,39.309,47845.83
2026-03-22 00:25:00,39.309,39.4,39.26,39.325,40224.38
2026-03-22 00:30:00,39.324,39.488,39.318,39.438,52215.66
2026-03-22 00:35:00,39.437,39.509,39.371,39.423,41194.92
2026-03-22 00:40:00,39.424,39.476,39.333,39.447,32976.88
2026-03-22 00:45:00,39.447,39.452,39.332,39.332,16315.01
2026-03-22 00:50:00,39.332,39.361,39.248,39.342,27314.92
2026-03-22 00:55:00,39.343,39.382,39.28,39.313,18618.08
2026-03-22 01:00:00,39.313,39.431,39.312,39.418,20034.42
2026-03-22 01:05:00,39.418,39.424,39.23,39.231,14052.55
2026-03-22 01:10:00,39.231,39.308,39.152,39.305,24468.33
2026-03-22 01:15:00,39.305,39.453,39.178,39.417,43042.35
2026-03-22 01:20:00,39.417,39.451,39.294,39.306,27161.61
2026-03-22 01:25:00,39.306,39.319,39.204,39.237,16900.51
2026-03-22 01:30:00,39.237,39.245,39.161,39.216,31974.08
2026-03-22 01:35:00,39.217,39.235,39.004,39.027,42754.74
2026-03-22 01:40:00,39.028,39.055,38.953,38.974,25956.95
2026-03-22 01:45:00,38.975,39.056,38.89,38.895,41091.01
2026-03-22 01:50:00,38.895,38.93,38.599,38.746,208602.27
2026-03-22 01:55:00,38.746,38.889,38.745,38.803,45869.91
2026-03-22 02:00:00,38.803,38.816,38.686,38.729,25398.71
2026-03-22 02:05:00,38.729,38.749,38.626,38.69,33165.75
2026-03-22 02:10:00,38.69,38.733,38.62,38.689,25956.09
2026-03-22 02:15:00,38.688,38.831,38.508,38.78,93865.09
2026-03-22 02:20:00,38.78,38.846,38.714,38.843,28965.44
2026-03-22 02:25:00,38.84,39.101,38.823,39.062,41407.51
2026-03-22 02:30:00,39.062,39.126,38.974,39.106,34069.27
2026-03-22 02:35:00,39.104,39.108,39.006,39.049,26702.59
2026-03-22 02:40:00,39.05,39.058,38.907,38.919,21037.97
2026-03-22 02:45:00,38.92,38.953,38.776,38.916,40410.4
2026-03-22 02:50:00,38.917,38.968,38.818,38.856,47179.52
2026-03-22 02:55:00,38.857,39.112,38.848,39.034,47679.86
2026-03-22 03:00:00,39.037,39.124,39.007,39.068,29805.47
2026-03-22 03:05:00,39.068,39.238,39.065,39.123,34078.47
2026-03-22 03:10:00,39.123,39.289,39.105,39.264,27539.61
2026-03-22 03:15:00,39.265,39.318,39.204,39.251,26046.01
2026-03-22 03:20:00,39.251,39.286,39.138,39.181,14858.33
2026-03-22 03:25:00,39.184,39.39,39.164,39.311,18430.34
2026-03-22 03:30:00,39.311,39.39,39.244,39.307,45934.15
2026-03-22 03:35:00,39.309,39.48,39.234,39.263,64855.23
2026-03-22 03:40:00,39.261,39.282,39.184,39.264,18691.31
2026-03-22 03:45:00,39.264,39.3,39.142,39.17,22938.3
2026-03-22 03:50:00,39.169,39.209,39.129,39.155,15863.31
2026-03-22 03:55:00,39.156,39.182,39.006,39.047,47557.04
2026-03-22 04:00:00,39.047,39.161,39.021,39.12,20048.38
2026-03-22 04:05:00,39.12,39.178,39.113,39.119,9570.76
2026-03-22 04:10:00,39.119,39.126,39.04,39.102,10330.44
2026-03-22 04:15:00,39.102,39.244,39.089,39.09,18240.48
2026-03-22 04:20:00,39.089,39.089,38.92,39.012,24933.38
2026-03-22 04:25:00,39.013,39.024,38.96,38.987,12889.0
2026-03-22 04:30:00,38.987,39.025,38.94,39.008,16460.86
2026-03-22 04:35:00,39.007,39.039,38.951,38.997,18098.24
2026-03-22 04:40:00,38.998,39.012,38.964,38.989,9036.51
2026-03-22 04:45:00,38.989,39.028,38.922,38.948,14727.88
2026-03-22 04:50:00,38.948,39.014,38.919,38.962,15933.58
2026-03-22 04:55:00,38.961,39.001,38.953,38.993,7744.84
2026-03-22 05:00:00,38.991,38.996,38.862,38.927,23923.67
2026-03-22 05:05:00,38.926,38.948,38.829,38.84,13873.57
2026-03-22 05:10:00,38.839,38.874,38.802,38.806,21473.06
2026-03-22 05:15:00,38.805,38.947,38.785,38.896,18816.15
2026-03-22 05:20:00,38.897,38.908,38.78,38.788,17154.65
2026-03-22 05:25:00,38.789,38.851,38.723,38.743,39973.53
2026-03-22 05:30:00,38.743,38.782,38.663,38.695,25590.18
2026-03-22 05:35:00,38.695,38.708,38.56,38.584,40283.5
2026-03-22 05:40:00,38.585,38.664,38.481,38.578,76824.08
2026-03-22 05:45:00,38.576,38.696,38.572,38.618,26066.0
2026-03-22 05:50:00,38.618,38.62,38.459,38.545,18572.89
2026-03-22 05:55:00,38.545,38.552,38.416,38.441,59082.59
2026-03-22 06:00:00,38.442,38.459,38.258,38.314,81143.1
2026-03-22 06:05:00,38.315,38.345,38.047,38.243,123152.27
2026-03-22 06:10:00,38.243,38.293,38.034,38.088,55122.36
2026-03-22 06:15:00,38.087,38.23,38.067,38.187,54008.24
2026-03-22 06:20:00,38.186,38.247,38.163,38.242,24940.42
2026-03-22 06:25:00,38.241,38.278,38.183,38.272,14399.83
2026-03-22 06:30:00,38.273,38.35,38.2,38.254,31756.48
2026-03-22 06:35:00,38.254,38.339,38.225,38.332,13880.72
2026-03-22 06:40:00,38.332,38.363,38.315,38.333,12805.77
2026-03-22 06:45:00,38.332,38.39,38.288,38.353,14331.52
2026-03-22 06:50:00,38.353,38.434,38.343,38.427,15144.29
2026-03-22 06:55:00,38.426,38.427,38.346,38.423,15290.38
2026-03-22 07:00:00,38.423,38.516,38.414,38.497,20779.6
2026-03-22 07:05:00,38.496,38.569,38.395,38.465,40005.26
2026-03-22 07:10:00,38.46,38.55,38.415,38.469,33510.82
2026-03-22 07:15:00,38.469,38.543,38.469,38.499,16638.53
2026-03-22 07:20:00,38.499,38.527,38.342,38.351,16804.07
2026-03-22 07:25:00,38.354,38.395,38.238,38.286,40513.57
2026-03-22 07:30:00,38.286,38.331,38.204,38.247,32390.8
2026-03-22 07:35:00,38.248,38.324,38.186,38.207,23320.29
2026-03-22 07:40:00,38.208,38.333,38.195,38.285,54435.48
2026-03-22 07:45:00,38.287,38.37,38.235,38.365,23276.64
2026-03-22 07:50:00,38.366,38.425,38.362,38.38,15677.63
2026-03-22 07:55:00,38.38,38.382,38.213,38.274,51875.94
2026-03-22 08:00:00,38.274,38.285,38.096,38.146,46374.93
2026-03-22 08:05:00,38.145,38.205,38.107,38.122,24922.55
2026-03-22 08:10:00,38.121,38.166,38.109,38.149,9399.78
2026-03-22 08:15:00,38.149,38.158,38.033,38.036,37325.69
2026-03-22 08:20:00,38.036,38.246,37.91,38.214,102022.11
2026-03-22 08:25:00,38.215,38.256,37.978,38.008,35159.54
2026-03-22 08:30:00,38.008,38.056,37.9,37.976,70121.29
2026-03-22 08:35:00,37.976,38.054,37.935,38.029,18892.01
2026-03-22 08:40:00,38.029,38.164,38.022,38.16,27769.85
2026-03-22 08:45:00,38.16,38.264,38.141,38.238,38576.85
2026-03-22 08:50:00,38.237,38.279,38.105,38.157,34628.84
2026-03-22 08:55:00,38.155,38.302,38.14,38.253,29407.16
2026-03-22 09:00:00,38.252,38.339,38.205,38.205,28130.79
2026-03-22 09:05:00,38.207,38.223,38.162,38.185,14610.31
2026-03-22 09:10:00,38.186,38.273,38.148,38.251,15800.04
2026-03-22 09:15:00,38.253,38.285,38.056,38.106,22083.41
2026-03-22 09:20:00,38.106,38.185,38.082,38.138,19743.23
2026-03-22 09:25:00,38.139,38.152,38.089,38.09,11804.54
2026-03-22 09:30:00,38.091,38.119,38.019,38.048,20906.25
2026-03-22 09:35:00,38.048,38.109,38.007,38.024,12565.05
2026-03-22 09:40:00,38.024,38.041,38.001,38.007,11116.53
2026-03-22 09:45:00,38.007,38.076,37.951,38.038,25511.44
2026-03-22 09:50:00,38.037,38.063,38.009,38.062,7664.3
2026-03-22 09:55:00,38.062,38.225,38.062,38.155,16013.12
2026-03-22 10:00:00,38.156,38.182,38.075,38.089,16999.1
2026-03-22 10:05:00,38.09,38.15,37.97,38.124,29875.39
2026-03-22 10:10:00,38.123,38.166,38.072,38.074,20791.39
2026-03-22 10:15:00,38.073,38.126,38.008,38.066,11694.23
2026-03-22 10:20:00,38.067,38.086,38.023,38.044,10458.28
2026-03-22 10:25:00,38.045,38.096,38.002,38.061,7994.18
2026-03-22 10:30:00,38.061,38.118,38.017,38.109,8105.21
2026-03-22 10:35:00,38.109,38.109,37.974,38.014,14396.58
2026-03-22 10:40:00,38.015,38.054,37.951,38.054,20319.16
2026-03-22 10:45:00,38.054,38.076,37.975,38.023,20597.07
2026-03-22 10:50:00,38.024,38.079,38.0,38.04,7856.29
2026-03-22 10:55:00,38.04,38.067,38.002,38.006,3133.96
2026-03-22 11:00:00,38.006,38.007,37.93,37.992,17659.22
2026-03-22 11:05:00,37.993,38.0,37.931,37.99,28963.48
2026-03-22 11:10:00,37.991,38.0,37.931,37.984,19393.41
2026-03-22 11:15:00,37.984,37.984,37.874,37.916,41063.21
2026-03-22 11:20:00,37.916,38.016,37.891,37.978,45968.72
2026-03-22 11:25:00,37.977,37.989,37.409,37.904,360749.0
2026-03-22 11:30:00,37.904,38.017,37.883,37.897,48400.73
2026-03-22 11:35:00,37.896,37.963,37.87,37.934,33282.75
2026-03-22 11:40:00,37.935,37.978,37.84,37.933,34160.06
2026-03-22 11:45:00,37.933,37.952,37.902,37.924,16676.53
2026-03-22 11:50:00,37.925,37.998,37.886,37.964,22932.85
2026-03-22 11:55:00,37.964,38.009,37.899,37.926,37407.9
2026-03-22 12:00:00,37.927,38.052,37.911,38.048,40393.3
2026-03-22 12:05:00,38.048,38.204,37.956,38.184,75693.21
2026-03-22 12:10:00,38.185,38.19,38.113,38.141,23046.12
2026-03-22 12:15:00,38.141,38.422,38.108,38.27,173742.61
2026-03-22 12:20:00,38.269,38.29,38.2,38.283,41252.88
2026-03-22 12:25:00,38.283,38.304,38.19,38.221,39531.4
2026-03-22 12:30:00,38.22,38.226,38.162,38.192,15168.83
2026-03-22 12:35:00,38.193,38.197,38.131,38.147,11924.42
2026-03-22 12:40:00,38.148,38.174,38.134,38.167,8851.19
2026-03-22 12:45:00,38.167,38.268,38.158,38.196,29589.75
2026-03-22 12:50:00,38.196,38.274,38.182,38.267,13548.06
2026-03-22 12:55:00,38.267,38.283,38.24,38.242,6637.16
2026-03-22 13:00:00,38.243,38.376,38.22,38.349,49747.26
2026-03-22 13:05:00,38.345,38.414,38.289,38.289,58082.7
2026-03-22 13:10:00,38.288,38.386,38.273,38.303,29333.07
2026-03-22 13:15:00,38.303,38.303,38.156,38.233,34553.14
2026-03-22 13:20:00,38.234,38.278,38.186,38.229,15393.78
2026-03-22 13:25:00,38.229,38.249,38.18,38.226,14663.11
2026-03-22 13:30:00,38.226,38.294,38.215,38.226,24600.59
2026-03-22 13:35:00,38.227,38.252,38.118,38.13,27881.47
2026-03-22 13:40:00,38.13,38.175,38.102,38.156,21772.12
2026-03-22 13:45:00,38.157,38.358,38.116,38.35,34325.49
2026-03-22 13:50:00,38.352,38.375,38.289,38.303,8306.5
2026-03-22 13:55:00,38.302,38.311,38.262,38.281,6932.48
2026-03-22 14:00:00,38.282,38.321,38.171,38.251,19854.41
2026-03-22 14:05:00,38.251,38.255,38.207,38.235,7370.72
2026-03-22 14:10:00,38.234,38.313,38.233,38.299,10709.81
2026-03-22 14:15:00,38.298,38.355,38.292,38.336,18381.41
2026-03-22 14:20:00,38.334,38.399,38.329,38.383,14465.89
2026-03-22 14:25:00,38.385,38.394,38.327,38.371,8765.84
2026-03-22 14:30:00,38.372,38.391,38.345,38.376,13831.33
2026-03-22 14:35:00,38.376,38.383,38.286,38.314,16743.1
2026-03-22 14:40:00,38.314,38.314,38.239,38.253,9912.13
2026-03-22 14:45:00,38.253,38.349,38.252,38.274,26488.27
2026-03-22 14:50:00,38.273,38.293,38.244,38.254,8803.51
2026-03-22 14:55:00,38.254,38.255,38.194,38.222,8990.52
2026-03-22 15:00:00,38.221,38.288,38.214,38.26,16312.48
2026-03-22 15:05:00,38.26,38.307,38.243,38.263,11109.33
2026-03-22 15:10:00,38.263,38.283,38.238,38.262,5763.5
2026-03-22 15:15:00,38.262,38.303,38.235,38.235,8898.55
2026-03-22 15:20:00,38.236,38.247,38.165,38.201,10341.69
2026-03-22 15:25:00,38.202,38.21,38.116,38.137,19281.61
2026-03-22 15:30:00,38.138,38.223,38.058,38.181,55597.35
2026-03-22 15:35:00,38.181,38.198,38.083,38.113,27937.47
2026-03-22 15:40:00,38.114,38.18,38.032,38.055,32647.38
2026-03-22 15:45:00,38.054,38.087,37.975,38.03,47654.0
2026-03-22 15:50:00,38.03,38.073,37.984,37.993,16534.4
2026-03-22 15:55:00,37.992,38.093,37.989,38.058,20082.98
2026-03-22 16:00:00,38.058,38.152,38.002,38.112,34325.71
2026-03-22 16:05:00,38.112,38.156,38.072,38.101,20639.26
2026-03-22 16:10:00,38.1,38.152,38.08,38.136,8373.84
2026-03-22 16:15:00,38.137,38.193,38.118,38.127,10152.45
2026-03-22 16:20:00,38.128,38.138,38.065,38.112,8484.5
2026-03-22 16:25:00,38.112,38.128,38.082,38.082,4486.04
2026-03-22 16:30:00,38.082,38.082,38.035,38.036,4681.94
2026-03-22 16:35:00,38.037,38.061,37.92,37.985,23965.39
2026-03-22 16:40:00,37.984,37.984,37.908,37.935,30474.07
2026-03-22 16:45:00,37.934,38.013,37.924,37.946,24053.5
2026-03-22 16:50:00,37.945,37.995,37.931,37.982,14488.64
2026-03-22 16:55:00,37.981,38.042,37.914,38.036,14242.57
2026-03-22 17:00:00,38.036,38.04,37.959,37.998,10728.79
2026-03-22 17:05:00,37.998,38.045,37.99,38.031,3497.28
2026-03-22 17:10:00,38.031,38.087,37.989,38.078,7006.61
2026-03-22 17:15:00,38.079,38.171,38.079,38.152,30939.57
2026-03-22 17:20:00,38.153,38.218,38.145,38.16,29538.13
2026-03-22 17:25:00,38.16,38.177,38.124,38.126,7144.08
2026-03-22 17:30:00,38.124,38.135,38.079,38.103,16013.41
2026-03-22 17:35:00,38.103,38.105,37.954,37.976,15432.74
2026-03-22 17:40:00,37.976,38.023,37.958,37.977,8791.96
2026-03-22 17:45:00,37.976,38.033,37.969,37.985,13585.76
2026-03-22 17:50:00,37.986,38.07,37.985,38.057,13714.84
2026-03-22 17:55:00,38.058,38.099,38.053,38.067,8394.63
2026-03-22 18:00:00,38.067,38.144,38.031,38.104,39709.6
2026-03-22 18:05:00,38.105,38.146,38.082,38.094,9370.59
2026-03-22 18:10:00,38.094,38.181,38.094,38.159,16844.99
2026-03-22 18:15:00,38.159,38.188,38.102,38.113,10964.06
2026-03-22 18:20:00,38.113,38.13,38.07,38.074,7234.86
2026-03-22 18:25:00,38.072,38.092,38.046,38.05,7628.13
2026-03-22 18:30:00,38.05,38.083,37.951,37.96,16272.73
2026-03-22 18:35:00,37.959,38.012,37.837,38.008,84266.51
2026-03-22 18:40:00,38.007,38.021,37.954,37.981,12666.94
2026-03-22 18:45:00,37.98,38.071,37.973,38.06,16147.93
2026-03-22 18:50:00,38.06,38.132,38.036,38.11,20467.35
2026-03-22 18:55:00,38.11,38.124,38.042,38.065,5753.57
2026-03-22 19:00:00,38.064,38.065,37.941,37.955,14516.81
2026-03-22 19:05:00,37.956,38.012,37.937,37.997,16693.87
2026-03-22 19:10:00,37.998,38.01,37.911,37.937,26305.69
2026-03-22 19:15:00,37.941,37.949,37.851,37.923,30580.98
2026-03-22 19:20:00,37.921,37.964,37.911,37.957,13965.05
2026-03-22 19:25:00,37.957,38.023,37.936,37.954,15146.55
2026-03-22 19:30:00,37.955,38.029,37.917,37.988,47375.32
2026-03-22 19:35:00,37.989,38.041,37.93,37.963,18595.22
2026-03-22 19:40:00,37.964,37.993,37.93,37.934,8272.94
2026-03-22 19:45:00,37.933,37.994,37.929,37.99,11733.17
2026-03-22 19:50:00,37.991,38.028,37.929,37.97,14986.38
2026-03-22 19:55:00,37.97,38.0,37.969,37.999,3413.01
2026-03-22 20:00:00,37.998,38.022,37.959,37.981,12535.71
2026-03-22 20:05:00,37.981,38.0,37.92,37.963,22829.5
2026-03-22 20:10:00,37.964,37.999,37.946,37.973,9908.32
2026-03-22 20:15:00,37.973,37.989,37.961,37.983,5676.03
2026-03-22 20:20:00,37.983,38.014,37.976,37.989,15815.3
2026-03-22 20:25:00,37.988,38.052,37.95,38.044,21065.81
2026-03-22 20:30:00,38.044,38.136,38.01,38.054,27786.13
2026-03-22 20:35:00,38.054,38.074,37.93,37.983,35100.41
2026-03-22 20:40:00,37.982,38.298,37.982,38.29,66492.44
2026-03-22 20:45:00,38.29,38.33,38.215,38.244,55716.76
2026-03-22 20:50:00,38.242,38.263,38.035,38.079,35876.36
2026-03-22 20:55:00,38.078,38.097,37.933,37.968,33593.44
2026-03-22 21:00:00,37.969,38.011,37.934,37.95,12315.02
2026-03-22 21:05:00,37.95,38.009,37.784,37.985,85220.01
2026-03-22 21:10:00,37.985,38.061,37.898,37.977,40930.53
2026-03-22 21:15:00,37.978,38.029,37.837,37.887,46205.02
2026-03-22 21:20:00,37.891,38.008,37.602,37.997,126858.57
2026-03-22 21:25:00,38.0,38.018,37.916,37.954,28590.72
2026-03-22 21:30:00,37.952,37.952,37.66,37.689,34608.98
2026-03-22 21:35:00,37.687,37.8,37.571,37.744,62957.61
2026-03-22 21:40:00,37.743,37.747,37.635,37.722,17877.33
2026-03-22 21:45:00,37.722,37.73,37.581,37.671,20995.44
2026-03-22 21:50:00,37.672,37.751,37.6,37.626,43528.91
2026-03-22 21:55:00,37.626,37.784,37.553,37.78,22194.7
2026-03-22 22:00:00,37.78,37.8,37.441,37.686,96602.61
2026-03-22 22:05:00,37.685,38.0,37.652,37.989,40834.55
2026-03-22 22:10:00,37.989,38.152,37.927,37.936,90836.24
2026-03-22 22:15:00,37.936,38.099,37.915,38.011,37125.32
2026-03-22 22:20:00,38.011,38.216,37.956,38.175,41863.81
2026-03-22 22:25:00,38.174,38.305,38.145,38.209,37914.51
2026-03-22 22:30:00,38.21,38.27,38.145,38.167,24687.97
2026-03-22 22:35:00,38.167,38.214,38.138,38.158,13887.11
2026-03-22 22:40:00,38.157,38.18,38.09,38.166,24052.3
2026-03-22 22:45:00,38.166,38.35,38.166,38.328,52438.74
2026-03-22 22:50:00,38.329,38.53,38.269,38.453,86830.82
2026-03-22 22:55:00,38.454,38.495,38.371,38.425,24302.57
2026-03-22 23:00:00,38.425,38.571,38.372,38.519,43550.89
2026-03-22 23:05:00,38.521,38.532,38.384,38.451,24563.78
2026-03-22 23:10:00,38.45,38.721,38.434,38.699,59656.84
2026-03-22 23:15:00,38.699,38.708,38.533,38.585,27246.67
2026-03-22 23:20:00,38.585,38.585,38.459,38.467,28516.69
2026-03-22 23:25:00,38.466,38.528,38.403,38.416,20152.31
2026-03-22 23:30:00,38.415,38.47,38.298,38.376,33533.82
2026-03-22 23:35:00,38.376,38.432,38.367,38.413,15510.45
2026-03-22 23:40:00,38.412,38.506,38.363,38.431,21913.56
2026-03-22 23:45:00,38.431,38.45,38.312,38.413,28215.34
2026-03-22 23:50:00,38.407,38.407,38.26,38.305,19456.44
2026-03-22 23:55:00,38.305,38.363,38.288,38.342,9528.88
2026-03-23 00:00:00,38.342,38.441,38.157,38.183,49834.61
2026-03-23 00:05:00,38.183,38.266,38.09,38.174,29608.11
2026-03-23 00:10:00,38.175,38.372,38.118,38.245,32877.16
2026-03-23 00:15:00,38.246,38.258,38.018,38.035,31631.49
2026-03-23 00:20:00,38.036,38.076,37.942,38.058,55309.42
2026-03-23 00:25:00,38.057,38.062,37.837,37.869,72870.37
2026-03-23 00:30:00,37.864,37.928,37.668,37.683,62818.39
2026-03-23 00:35:00,37.683,37.767,37.61,37.635,51750.21
2026-03-23 00:40:00,37.632,37.865,37.59,37.748,66172.94
2026-03-23 00:45:00,37.749,37.867,37.689,37.85,35465.2
2026-03-23 00:50:00,37.849,37.902,37.745,37.788,38684.61
2026-03-23 00:55:00,37.789,37.796,37.583,37.605,39703.81
