timestamp,open,high,low,close,volume
2026-05-19 19:20:00,48.551,48.619,48.348,48.376,33644.57
2026-05-19 19:25:00,48.377,48.38,48.285,48.337,30827.98
2026-05-19 19:30:00,48.337,48.478,48.273,48.419,23348.11
2026-05-19 19:35:00,48.417,48.61,48.409,48.589,39430.02
2026-05-19 19:40:00,48.589,48.67,48.489,48.593,22702.72
2026-05-19 19:45:00,48.592,48.76,48.468,48.71,78109.3
2026-05-19 19:50:00,48.709,48.777,48.593,48.66,40653.35
2026-05-19 19:55:00,48.661,48.768,48.625,48.743,21792.83
2026-05-19 20:00:00,48.741,48.761,48.369,48.384,60788.34
2026-05-19 20:05:00,48.381,48.502,48.338,48.424,42749.08
2026-05-19 20:10:00,48.425,48.495,48.316,48.349,30903.08
2026-05-19 20:15:00,48.348,48.472,48.279,48.32,50963.62
2026-05-19 20:20:00,48.32,48.394,48.251,48.281,16612.49
2026-05-19 20:25:00,48.28,48.327,48.193,48.301,29563.03
2026-05-19 20:30:00,48.302,48.496,48.275,48.464,30007.75
2026-05-19 20:35:00,48.464,48.475,48.362,48.378,23424.0
2026-05-19 20:40:00,48.378,48.438,47.984,48.193,98734.19
2026-05-19 20:45:00,48.192,48.355,48.101,48.105,36329.06
2026-05-19 20:50:00,48.105,48.184,48.037,48.16,31136.71
2026-05-19 20:55:00,48.16,48.266,48.131,48.17,22335.69
2026-05-19 21:00:00,48.169,48.33,48.157,48.291,15239.0
2026-05-19 21:05:00,48.292,48.294,48.099,48.176,24495.34
2026-05-19 21:10:00,48.176,48.357,48.166,48.307,23145.54
2026-05-19 21:15:00,48.307,48.392,48.291,48.308,14029.54
2026-05-19 21:20:00,48.307,48.362,48.19,48.209,9881.28
2026-05-19 21:25:00,48.209,48.237,48.03,48.068,49136.76
2026-05-19 21:30:00,48.067,48.193,48.017,48.065,15072.47
2026-05-19 21:35:00,48.065,48.141,48.029,48.125,12356.46
2026-05-19 21:40:00,48.126,48.186,48.102,48.166,11974.51
2026-05-19 21:45:00,48.166,48.182,47.831,47.987,47994.83
2026-05-19 21:50:00,47.988,47.992,47.813,47.942,79640.44
2026-05-19 21:55:00,47.942,48.031,47.904,47.963,23164.42
2026-05-19 22:00:00,47.962,47.974,47.636,47.688,65869.55
2026-05-19 22:05:00,47.688,47.908,47.688,47.858,48876.49
2026-05-19 22:10:00,47.856,47.977,47.854,47.962,17678.85
2026-05-19 22:15:00,47.963,48.099,47.926,48.055,21400.95
2026-05-19 22:20:00,48.055,48.074,47.878,47.911,21041.48
2026-05-19 22:25:00,47.91,47.911,47.792,47.84,17213.68
2026-05-19 22:30:00,47.839,48.001,47.781,47.976,38256.58
2026-05-19 22:35:00,47.975,48.042,47.911,47.917,18560.8
2026-05-19 22:40:00,47.917,47.995,47.858,47.858,15157.32
2026-05-19 22:45:00,47.857,47.999,47.754,47.982,35662.01
2026-05-19 22:50:00,47.982,48.004,47.892,47.96,15343.84
2026-05-19 22:55:00,47.961,48.003,47.915,47.965,12078.52
2026-05-19 23:00:00,47.964,48.07,47.913,47.982,47400.99
2026-05-19 23:05:00,47.981,48.145,47.956,48.122,19347.06
2026-05-19 23:10:00,48.122,48.184,48.03,48.031,33689.52
2026-05-19 23:15:00,48.032,48.199,47.997,48.187,15868.21
2026-05-19 23:20:00,48.187,48.355,48.187,48.337,40932.53
2026-05-19 23:25:00,48.338,48.36,48.235,48.265,29268.41
2026-05-19 23:30:00,48.264,48.339,48.163,48.339,30578.95
2026-05-19 23:35:00,48.34,48.373,48.234,48.315,28719.61
2026-05-19 23:40:00,48.312,48.32,48.191,48.273,11155.48
2026-05-19 23:45:00,48.274,48.285,48.099,48.214,18617.03
2026-05-19 23:50:00,48.213,48.245,48.06,48.08,12870.55
2026-05-19 23:55:00,48.079,48.122,48.024,48.036,15001.4
2026-05-20 00:00:00,48.036,48.069,47.892,47.901,53085.04
2026-05-20 00:05:00,47.9,47.905,47.68,47.757,60055.99
2026-05-20 00:10:00,47.756,47.756,47.451,47.459,112071.91
2026-05-20 00:15:00,47.458,47.55,47.063,47.205,280839.23
2026-05-20 00:20:00,47.206,47.38,47.167,47.355,89866.61
2026-05-20 00:25:00,47.354,47.549,47.347,47.536,47823.19
2026-05-20 00:30:00,47.535,47.67,47.355,47.441,53976.16
2026-05-20 00:35:00,47.442,47.499,47.254,47.327,38999.06
2026-05-20 00:40:00,47.326,47.589,47.322,47.568,53171.81
2026-05-20 00:45:00,47.569,47.621,47.495,47.582,33890.74
2026-05-20 00:50:00,47.582,47.71,47.582,47.675,36735.32
2026-05-20 00:55:00,47.675,47.721,47.585,47.614,26181.55
2026-05-20 01:00:00,47.61,47.646,47.398,47.543,72907.19
2026-05-20 01:05:00,47.543,47.582,47.4,47.514,33429.85
2026-05-20 01:10:00,47.513,47.798,47.453,47.729,64769.46
2026-05-20 01:15:00,47.729,47.774,47.617,47.727,29198.52
2026-05-20 01:20:00,47.727,47.79,47.578,47.599,20222.79
2026-05-20 01:25:00,47.597,47.597,47.213,47.268,62710.82
2026-05-20 01:30:00,47.268,47.48,47.268,47.42,57708.9
2026-05-20 01:35:00,47.421,47.442,47.304,47.398,25408.36
2026-05-20 01:40:00,47.399,47.404,47.213,47.333,38450.75
2026-05-20 01:45:00,47.332,47.45,47.275,47.441,21596.98
2026-05-20 01:50:00,47.442,47.629,47.442,47.594,42309.02
2026-05-20 01:55:00,47.594,47.666,47.558,47.63,18443.25
2026-05-20 02:00:00,47.631,47.669,47.539,47.668,18555.48
2026-05-20 02:05:00,47.669,47.682,47.568,47.61,19060.6
2026-05-20 02:10:00,47.611,47.62,47.473,47.593,14221.5
2026-05-20 02:15:00,47.593,47.727,47.472,47.517,27379.28
2026-05-20 02:20:00,47.516,47.721,47.516,47.683,40259.72
2026-05-20 02:25:00,47.684,47.727,47.562,47.574,19684.67
2026-05-20 02:30:00,47.574,47.662,47.373,47.567,105397.4
2026-05-20 02:35:00,47.566,47.723,47.513,47.7,45147.03
2026-05-20 02:40:00,47.699,47.722,47.566,47.611,39448.85
2026-05-20 02:45:00,47.612,47.818,47.597,47.648,52071.78
2026-05-20 02:50:00,47.648,47.76,47.612,47.74,26088.46
2026-05-20 02:55:00,47.74,47.795,47.695,47.706,13529.4
2026-05-20 03:00:00,47.705,47.736,47.619,47.635,17594.23
2026-05-20 03:05:00,47.634,47.813,47.534,47.779,35508.69
2026-05-20 03:10:00,47.776,47.877,47.764,47.812,37845.47
2026-05-20 03:15:00,47.813,47.898,47.773,47.855,23102.58
2026-05-20 03:20:00,47.854,47.933,47.704,47.705,31439.43
2026-05-20 03:25:00,47.705,47.857,47.678,47.821,19666.75
2026-05-20 03:30:00,47.822,47.856,47.655,47.675,23871.9
2026-05-20 03:35:00,47.675,47.829,47.639,47.829,18086.62
2026-05-20 03:40:00,47.828,47.85,47.65,47.699,18021.75
2026-05-20 03:45:00,47.698,47.698,47.564,47.569,18213.71
2026-05-20 03:50:00,47.568,47.568,47.484,47.485,19993.28
2026-05-20 03:55:00,47.485,47.524,47.402,47.458,35325.23
2026-05-20 04:00:00,47.458,47.54,47.332,47.367,61681.44
2026-05-20 04:05:00,47.367,47.73,47.345,47.626,112229.53
2026-05-20 04:10:00,47.625,47.922,47.625,47.905,45633.19
2026-05-20 04:15:00,47.906,48.03,47.906,47.973,78626.26
2026-05-20 04:20:00,47.973,48.054,47.913,48.026,40789.46
2026-05-20 04:25:00,48.027,48.135,47.997,48.017,36395.72
2026-05-20 04:30:00,48.018,48.157,48.018,48.125,33167.47
2026-05-20 04:35:00,48.126,48.22,48.024,48.151,69493.74
2026-05-20 04:40:00,48.151,48.17,48.058,48.121,43163.25
2026-05-20 04:45:00,48.12,48.194,48.07,48.122,33312.37
2026-05-20 04:50:00,48.124,48.284,48.105,48.23,39562.87
2026-05-20 04:55:00,48.231,48.329,48.196,48.306,68590.03
2026-05-20 05:00:00,48.306,48.56,48.198,48.3,223859.64
2026-05-20 05:05:00,48.298,48.45,48.199,48.278,93661.64
2026-05-20 05:10:00,48.275,48.673,48.275,48.494,135117.38
2026-05-20 05:15:00,48.493,48.523,48.308,48.326,52537.33
2026-05-20 05:20:00,48.326,48.371,48.137,48.141,42725.62
2026-05-20 05:25:00,48.141,48.176,48.024,48.068,43108.32
2026-05-20 05:30:00,48.068,48.329,47.924,48.055,174992.16
2026-05-20 05:35:00,48.054,48.188,48.0,48.0,44656.56
2026-05-20 05:40:00,48.001,48.259,47.958,48.198,90696.22
2026-05-20 05:45:00,48.198,48.32,48.19,48.316,29694.31
2026-05-20 05:50:00,48.316,48.345,48.257,48.298,19223.74
2026-05-20 05:55:00,48.299,48.369,48.208,48.35,30615.14
2026-05-20 06:00:00,48.35,48.437,48.321,48.358,40951.38
2026-05-20 06:05:00,48.358,48.453,48.277,48.392,26192.27
2026-05-20 06:10:00,48.392,48.607,48.347,48.412,63570.48
2026-05-20 06:15:00,48.412,48.549,48.412,48.536,28244.93
2026-05-20 06:20:00,48.535,48.577,48.466,48.551,35058.83
2026-05-20 06:25:00,48.551,48.564,48.506,48.523,25152.52
2026-05-20 06:30:00,48.52,48.645,48.496,48.512,46260.9
2026-05-20 06:35:00,48.513,48.632,48.36,48.584,55191.03
2026-05-20 06:40:00,48.586,48.665,48.558,48.61,26022.0
2026-05-20 06:45:00,48.611,48.624,48.451,48.493,35893.52
2026-05-20 06:50:00,48.494,48.6,48.441,48.449,21824.06
2026-05-20 06:55:00,48.449,48.538,48.448,48.494,14747.29
2026-05-20 07:00:00,48.493,48.544,48.425,48.449,23853.38
2026-05-20 07:05:00,48.444,48.654,48.413,48.646,32622.62
2026-05-20 07:10:00,48.645,48.66,48.345,48.347,78942.35
2026-05-20 07:15:00,48.347,48.382,48.194,48.284,82215.67
2026-05-20 07:20:00,48.283,48.539,48.277,48.492,36158.82
2026-05-20 07:25:00,48.491,48.621,48.442,48.571,33936.88
2026-05-20 07:30:00,48.57,48.605,48.467,48.598,46229.47
2026-05-20 07:35:00,48.599,48.617,48.541,48.595,21143.94
2026-05-20 07:40:00,48.595,48.613,48.45,48.45,40153.72
2026-05-20 07:45:00,48.45,48.471,48.338,48.365,32538.08
2026-05-20 07:50:00,48.364,48.472,48.254,48.461,40327.87
2026-05-20 07:55:00,48.464,48.487,48.374,48.465,27782.66
2026-05-20 08:00:00,48.464,48.536,48.431,48.487,31809.17
2026-05-20 08:05:00,48.487,48.638,48.458,48.516,54301.53
2026-05-20 08:10:00,48.516,48.61,48.462,48.542,22847.95
2026-05-20 08:15:00,48.543,48.622,48.505,48.603,30884.07
2026-05-20 08:20:00,48.604,48.696,48.551,48.657,35216.72
2026-05-20 08:25:00,48.658,48.7,48.541,48.626,41719.15
2026-05-20 08:30:00,48.628,48.741,48.57,48.635,43183.67
2026-05-20 08:35:00,48.636,48.863,48.611,48.755,81252.3
2026-05-20 08:40:00,48.755,48.755,48.534,48.651,68947.84
2026-05-20 08:45:00,48.652,48.766,48.578,48.622,42285.27
2026-05-20 08:50:00,48.622,48.684,48.55,48.629,29967.54
2026-05-20 08:55:00,48.628,48.639,48.525,48.566,30462.35
2026-05-20 09:00:00,48.566,48.629,48.523,48.595,17351.22
2026-05-20 09:05:00,48.595,48.611,48.47,48.584,46422.99
2026-05-20 09:10:00,48.583,48.708,48.574,48.692,34075.61
2026-05-20 09:15:00,48.693,48.868,48.678,48.851,66059.77
2026-05-20 09:20:00,48.852,48.89,48.696,48.755,55707.07
2026-05-20 09:25:00,48.758,48.879,48.742,48.813,41384.09
2026-05-20 09:30:00,48.813,48.92,48.81,48.877,49636.74
2026-05-20 09:35:00,48.877,49.099,48.795,48.941,198262.54
2026-05-20 09:40:00,48.942,48.965,48.845,48.874,27089.82
2026-05-20 09:45:00,48.874,48.891,48.754,48.88,40859.97
2026-05-20 09:50:00,48.88,48.914,48.787,48.812,26139.75
2026-05-20 09:55:00,48.812,48.994,48.785,48.957,40764.18
2026-05-20 10:00:00,48.957,49.035,48.93,48.96,57224.13
2026-05-20 10:05:00,48.96,49.017,48.93,48.962,18883.65
2026-05-20 10:10:00,48.961,49.199,48.934,49.02,89548.49
2026-05-20 10:15:00,49.02,49.464,48.98,49.345,277428.91
2026-05-20 10:20:00,49.348,49.727,49.214,49.442,217596.93
2026-05-20 10:25:00,49.441,49.687,49.371,49.535,204331.86
2026-05-20 10:30:00,49.535,49.684,49.433,49.543,108443.61
2026-05-20 10:35:00,49.542,49.548,49.334,49.405,93148.79
2026-05-20 10:40:00,49.405,49.536,49.317,49.512,81788.72
2026-05-20 10:45:00,49.513,49.66,49.413,49.438,69411.15
2026-05-20 10:50:00,49.437,49.793,49.404,49.723,122652.82
2026-05-20 10:55:00,49.722,49.8,49.546,49.623,77494.2
2026-05-20 11:00:00,49.623,49.693,49.566,49.679,33844.7
2026-05-20 11:05:00,49.68,50.07,49.67,49.85,358100.36
2026-05-20 11:10:00,49.85,50.054,49.751,49.785,176806.81
2026-05-20 11:15:00,49.784,50.058,49.744,49.997,92506.56
2026-05-20 11:20:00,49.997,50.131,49.703,49.764,139294.27
2026-05-20 11:25:00,49.765,49.816,49.56,49.612,116111.44
2026-05-20 11:30:00,49.612,49.71,49.5,49.688,80936.09
2026-05-20 11:35:00,49.688,49.778,49.522,49.536,61657.53
2026-05-20 11:40:00,49.535,49.535,49.269,49.361,117134.99
2026-05-20 11:45:00,49.36,49.546,49.329,49.469,48500.56
2026-05-20 11:50:00,49.47,49.6,49.432,49.554,59650.74
2026-05-20 11:55:00,49.554,49.813,49.511,49.735,102166.11
2026-05-20 12:00:00,49.73,49.78,49.52,49.778,80525.81
2026-05-20 12:05:00,49.779,50.055,49.779,49.934,231037.06
2026-05-20 12:10:00,49.933,49.998,49.784,49.784,72273.61
2026-05-20 12:15:00,49.786,49.922,49.663,49.726,106069.32
2026-05-20 12:20:00,49.725,49.773,49.505,49.552,76686.94
2026-05-20 12:25:00,49.552,49.779,49.524,49.777,68502.36
2026-05-20 12:30:00,49.778,49.916,49.742,49.886,53897.15
2026-05-20 12:35:00,49.887,50.042,49.773,49.991,115977.72
2026-05-20 12:40:00,49.993,50.33,49.939,50.188,287801.22
2026-05-20 12:45:00,50.187,50.313,50.065,50.076,160896.14
2026-05-20 12:50:00,50.077,50.1,49.901,49.991,98295.21
2026-05-20 12:55:00,49.991,50.083,49.938,49.961,69154.67
2026-05-20 13:00:00,49.961,49.961,49.704,49.758,101581.1
2026-05-20 13:05:00,49.758,49.889,49.732,49.772,44355.94
2026-05-20 13:10:00,49.773,50.179,49.676,50.057,101238.73
2026-05-20 13:15:00,50.057,50.7,49.984,50.47,419322.07
2026-05-20 13:20:00,50.476,50.73,50.38,50.63,336697.14
2026-05-20 13:25:00,50.63,50.72,50.46,50.557,242142.91
2026-05-20 13:30:00,50.553,50.799,50.429,50.774,147978.65
2026-05-20 13:35:00,50.77,50.883,50.509,50.745,366410.55
2026-05-20 13:40:00,50.744,51.059,50.613,50.886,288798.35
2026-05-20 13:45:00,50.887,51.59,50.887,51.305,696309.39
2026-05-20 13:50:00,51.305,51.441,50.904,50.938,217229.62
2026-05-20 13:55:00,50.938,51.427,50.868,51.26,284026.78
2026-05-20 14:00:00,51.26,51.536,51.26,51.49,182657.59
2026-05-20 14:05:00,51.49,51.508,50.919,50.996,276228.88
2026-05-20 14:10:00,50.997,51.17,50.66,50.92,375373.22
2026-05-20 14:15:00,50.922,51.263,50.66,51.146,276618.97
2026-05-20 14:20:00,51.145,51.225,50.839,50.882,107549.8
2026-05-20 14:25:00,50.877,51.042,50.801,50.862,88676.19
2026-05-20 14:30:00,50.862,51.375,50.856,51.127,178014.91
2026-05-20 14:35:00,51.125,51.328,51.003,51.26,84867.56
2026-05-20 14:40:00,51.259,51.264,51.046,51.23,56979.89
2026-05-20 14:45:00,51.23,51.346,51.167,51.189,65439.66
2026-05-20 14:50:00,51.189,51.496,51.129,51.459,151185.13
2026-05-20 14:55:00,51.458,51.761,51.33,51.337,264049.51
2026-05-20 15:00:00,51.336,51.548,51.24,51.317,162346.27
2026-05-20 15:05:00,51.317,51.624,51.232,51.554,83401.4
2026-05-20 15:10:00,51.551,51.679,51.446,51.567,87773.97
2026-05-20 15:15:00,51.567,52.186,51.474,51.541,424967.29
2026-05-20 15:20:00,51.541,51.882,51.386,51.809,257535.71
2026-05-20 15:25:00,51.804,51.804,51.4,51.424,122778.32
2026-05-20 15:30:00,51.424,51.547,51.317,51.389,68250.15
2026-05-20 15:35:00,51.388,51.534,51.288,51.31,80827.34
2026-05-20 15:40:00,51.309,51.323,51.17,51.274,108612.18
2026-05-20 15:45:00,51.272,51.472,51.209,51.466,114060.04
2026-05-20 15:50:00,51.464,51.649,51.427,51.644,66430.73
2026-05-20 15:55:00,51.644,51.65,51.361,51.436,52453.93
2026-05-20 16:00:00,51.435,51.73,51.418,51.701,57137.16
2026-05-20 16:05:00,51.7,51.85,51.647,51.723,70049.42
2026-05-20 16:10:00,51.72,51.771,51.664,51.682,27194.75
2026-05-20 16:15:00,51.681,51.681,51.357,51.509,75501.02
2026-05-20 16:20:00,51.514,51.57,51.312,51.369,73548.29
2026-05-20 16:25:00,51.369,51.506,51.199,51.38,108556.99
2026-05-20 16:30:00,51.384,51.609,51.314,51.423,61585.11
2026-05-20 16:35:00,51.423,51.569,51.37,51.386,45042.77
2026-05-20 16:40:00,51.385,51.45,51.253,51.406,80591.75
2026-05-20 16:45:00,51.405,51.577,51.341,51.405,72716.93
2026-05-20 16:50:00,51.406,51.49,51.347,51.408,41327.51
2026-05-20 16:55:00,51.409,51.537,51.385,51.483,38698.28
2026-05-20 17:00:00,51.485,51.609,51.363,51.549,90751.24
2026-05-20 17:05:00,51.551,51.708,51.521,51.586,73222.18
2026-05-20 17:10:00,51.586,52.131,51.514,52.05,221063.93
2026-05-20 17:15:00,52.05,52.429,52.04,52.265,287212.21
2026-05-20 17:20:00,52.263,52.358,51.912,51.927,146647.56
2026-05-20 17:25:00,51.927,52.073,51.9,51.946,57722.76
2026-05-20 17:30:00,51.947,52.096,51.744,52.047,85655.47
2026-05-20 17:35:00,52.048,52.24,52.034,52.176,89040.7
2026-05-20 17:40:00,52.174,52.195,52.068,52.158,44252.2
2026-05-20 17:45:00,52.159,52.22,52.083,52.196,51254.08
2026-05-20 17:50:00,52.196,52.389,51.856,51.878,141910.48
2026-05-20 17:55:00,51.878,51.999,51.854,51.949,46436.88
